,arquivo,classe,objecto,repeticao,fundo,iluminacao,local,resolucao,tamanho
1496,20210509_103104.jpg,book,leminski,1,blue,dia,externo,5760x4312,7249156.0
1497,20210509_103113.jpg,book,pearl,1,blue,dia,externo,5760x4312,5217927.0
1498,20210509_103135.jpg,book,borges,2,blue,dia,externo,5760x4312,5238601.0
1499,20210509_103141.jpg,book,galeano,2,blue,dia,externo,5760x4312,5090723.0
1500,20210509_103147.jpg,book,horror,2,blue,dia,externo,5760x4312,5842450.0
1501,20210509_103153.jpg,book,leminski,2,blue,dia,externo,5760x4312,6330994.0
1502,20210509_103201.jpg,book,pearl,2,blue,dia,externo,5760x4312,4727979.0
1503,20210509_103208.jpg,book,borges,3,blue,dia,externo,5760x4312,7725255.0
1504,20210509_103219.jpg,book,galeano,3,blue,dia,externo,5760x4312,6643113.0
1505,20210509_103226.jpg,book,horror,3,blue,dia,externo,5760x4312,8018078.0
1506,20210509_103230.jpg,book,leminski,3,blue,dia,externo,5760x4312,6735645.0
1507,20210509_103239.jpg,book,pearl,3,blue,dia,externo,5760x4312,5324306.0
1508,20210509_103304.jpg,knife,green,1,blue,dia,externo,5760x4312,10703102.0
1509,20210509_103310.jpg,knife,tiny,1,blue,dia,externo,5760x4312,10324802.0
1510,20210509_103318.jpg,knife,purple,1,blue,dia,externo,5760x4312,10116530.0
1511,20210509_103325.jpg,knife,meat,1,blue,dia,externo,5760x4312,10434906.0
1512,20210509_103334.jpg,knife,bread,1,blue,dia,externo,5760x4312,9190950.0
1513,20210509_103340.jpg,knife,green,2,blue,dia,externo,5760x4312,10124083.0
1514,20210509_103345.jpg,knife,tiny,2,blue,dia,externo,5760x4312,8975386.0
1515,20210509_103351.jpg,knife,purple,2,blue,dia,externo,5760x4312,9120285.0
1516,20210509_103357.jpg,knife,meat,2,blue,dia,externo,5760x4312,9008756.0
1517,20210509_103403.jpg,knife,bread,2,blue,dia,externo,5760x4312,9531712.0
1518,20210509_103413.jpg,knife,green,3,blue,dia,externo,5760x4312,8801116.0
1519,20210509_103419.jpg,knife,tiny,3,blue,dia,externo,5760x4312,9244153.0
1520,20210509_103428.jpg,knife,purple,3,blue,dia,externo,5760x4312,9573021.0
1521,20210509_103438.jpg,knife,meat,3,blue,dia,externo,5760x4312,9321200.0
1522,20210509_103446.jpg,knife,bread,3,blue,dia,externo,5760x4312,9505909.0
1523,20210509_103454.jpg,charger,player,1,blue,dia,externo,5760x4312,8779989.0
1524,20210509_103459.jpg,charger,samsung,1,blue,dia,externo,5760x4312,10048971.0
1525,20210509_103507.jpg,charger,iphone,1,blue,dia,externo,5760x4312,10532956.0
1526,20210509_103511.jpg,charger,tablet,1,blue,dia,externo,5760x4312,8679109.0
1527,20210509_103516.jpg,charger,double,1,blue,dia,externo,5760x4312,8415233.0
1528,20210509_103521.jpg,charger,player,2,blue,dia,externo,5760x4312,6561010.0
1529,20210509_103529.jpg,charger,samsung,2,blue,dia,externo,5760x4312,10404278.0
1530,20210509_103533.jpg,charger,iphone,2,blue,dia,externo,5760x4312,9784942.0
1531,20210509_103541.jpg,charger,tablet,2,blue,dia,externo,5760x4312,9047609.0
1532,20210509_103548.jpg,charger,double,2,blue,dia,externo,5760x4312,8533767.0
1533,20210509_103611.jpg,charger,player,3,blue,dia,externo,5760x4312,9916416.0
1534,20210509_103616.jpg,charger,samsung,3,blue,dia,externo,5760x4312,10007270.0
1535,20210509_103621.jpg,charger,iphone,3,blue,dia,externo,5760x4312,9301707.0
1536,20210509_103635.jpg,charger,tablet,3,blue,dia,externo,5760x4312,9321135.0
1537,20210509_103643.jpg,charger,double,3,blue,dia,externo,5760x4312,7763695.0
1538,20210509_103751.jpg,book,borges,1,pink,dia,externo,5760x4312,7794262.0
1539,20210509_103758.jpg,book,galeano,1,pink,dia,externo,5760x4312,6068902.0
1540,20210509_103806.jpg,book,horror,1,pink,dia,externo,5760x4312,7339318.0
1541,20210509_103812.jpg,book,leminski,1,pink,dia,externo,5760x4312,5694945.0
1542,20210509_103819.jpg,book,pearl,1,pink,dia,externo,5760x4312,6002008.0
1543,20210509_103825.jpg,book,borges,2,pink,dia,externo,5760x4312,6366464.0
1544,20210509_103832.jpg,book,galeano,2,pink,dia,externo,5760x4312,6849086.0
1545,20210509_103838.jpg,book,horror,2,pink,dia,externo,5760x4312,7585619.0
1546,20210509_103844.jpg,book,leminski,2,pink,dia,externo,5760x4312,5722054.0
1547,20210509_103849.jpg,book,pearl,2,pink,dia,externo,5760x4312,6437539.0
1548,20210509_103906.jpg,book,borges,3,pink,dia,externo,5760x4312,4373122.0
1549,20210509_103919.jpg,book,galeano,3,pink,dia,externo,5760x4312,6035163.0
1550,20210509_103926.jpg,book,horror,3,pink,dia,externo,5760x4312,7111066.0
1551,20210509_103932.jpg,book,leminski,3,pink,dia,externo,5760x4312,6172915.0
1552,20210509_103940.jpg,book,pearl,3,pink,dia,externo,5760x4312,6267504.0
1553,20210509_103949.jpg,knife,green,1,pink,dia,externo,5760x4312,7527169.0
1554,20210509_103954.jpg,knife,tiny,1,pink,dia,externo,5760x4312,7251466.0
1555,20210509_104000.jpg,knife,purple,1,pink,dia,externo,5760x4312,6890650.0
1556,20210509_104006.jpg,knife,meat,1,pink,dia,externo,5760x4312,7106880.0
1557,20210509_104012.jpg,knife,bread,1,pink,dia,externo,5760x4312,7198687.0
1558,20210509_104019.jpg,knife,green,2,pink,dia,externo,5760x4312,7346625.0
1559,20210509_104025.jpg,knife,tiny,2,pink,dia,externo,5760x4312,6952923.0
1560,20210509_104030.jpg,knife,purple,2,pink,dia,externo,5760x4312,6702032.0
1561,20210509_104038.jpg,knife,meat,2,pink,dia,externo,5760x4312,7208724.0
1562,20210509_104043.jpg,knife,bread,2,pink,dia,externo,5760x4312,6814739.0
1563,20210509_104050.jpg,knife,green,3,pink,dia,externo,5760x4312,6471217.0
1564,20210509_104058.jpg,knife,tiny,3,pink,dia,externo,5760x4312,6781643.0
1565,20210509_104103.jpg,knife,purple,3,pink,dia,externo,5760x4312,7131430.0
1566,20210509_104107.jpg,knife,meat,3,pink,dia,externo,5760x4312,6432607.0
1567,20210509_104113.jpg,knife,bread,3,pink,dia,externo,5760x4312,6493493.0
1568,20210509_104156.jpg,charger,player,1,pink,dia,externo,5760x4312,5212330.0
1569,20210509_104200.jpg,charger,samsung,1,pink,dia,externo,5760x4312,6165288.0
1570,20210509_104208.jpg,charger,iphone,1,pink,dia,externo,5760x4312,6134449.0
1571,20210509_104214.jpg,charger,tablet,1,pink,dia,externo,5760x4312,6866869.0
1572,20210509_104223.jpg,charger,double,1,pink,dia,externo,5760x4312,6021427.0
1573,20210509_104233.jpg,charger,player,2,pink,dia,externo,5760x4312,6294300.0
1574,20210509_104239.jpg,charger,samsung,2,pink,dia,externo,5760x4312,6127626.0
1575,20210509_104244.jpg,charger,iphone,2,pink,dia,externo,5760x4312,7107081.0
1576,20210509_104249.jpg,charger,tablet,2,pink,dia,externo,5760x4312,7197846.0
1577,20210509_104255.jpg,charger,double,2,pink,dia,externo,5760x4312,5682845.0
1578,20210509_104300.jpg,charger,player,3,pink,dia,externo,5760x4312,5843271.0
1579,20210509_104305.jpg,charger,samsung,3,pink,dia,externo,5760x4312,7520599.0
1580,20210509_104308.jpg,charger,iphone,3,pink,dia,externo,5760x4312,7635885.0
1581,20210509_104313.jpg,charger,tablet,3,pink,dia,externo,5760x4312,7477171.0
1582,20210509_104317.jpg,charger,double,3,pink,dia,externo,5760x4312,7102664.0
1583,20210511_155728.jpg,charger,player,3,pink,dia,interno,5760x4312,4289608.0
